,ANO_ELEICAO,UF,NUMERO_CANDIDATO,NOME_URNA_CANDIDATO,G_Index,V2,Cand_Name_Numb,MoranI,Above_avg_G,Above_avg_I,Quadrant,Party_Number
1,2006,AC,1106,BESTENE,0.064238363,7599,BESTENE - 1106,0.438480502,FALSE,TRUE,Deconcentrated and Contiguous,11
2,2006,AC,1111,JOÃO TOTA,0.145683655,9286,JOÃO TOTA - 1111,0.593701891,FALSE,TRUE,Deconcentrated and Contiguous,11
3,2006,AC,1112,ANTONIA LÚCIA,0.021568445,10177,ANTONIA LÚCIA - 1112,0.043021899,FALSE,FALSE,Deconcentrated and Discontiguous,11
4,2006,AC,1122,GLADSON CAMELI,0.111596196,18886,GLADSON CAMELI - 1122,0.166012315,FALSE,TRUE,Deconcentrated and Contiguous,11
5,2006,AC,1123,BEBETO JUNIOR,0.098750198,8307,BEBETO JUNIOR - 1123,0.462245583,FALSE,TRUE,Deconcentrated and Contiguous,11
6,2006,AC,1133,JONAS FELICIO,0.145249508,2280,JONAS FELICIO - 1133,0.221481463,FALSE,TRUE,Deconcentrated and Contiguous,11
7,2006,AC,1212,KIPPER,0.037210978,214,KIPPER - 1212,-0.005474969,FALSE,FALSE,Deconcentrated and Discontiguous,12
8,2006,AC,1234,NARCISO MENDES,0.039291876,14956,NARCISO MENDES - 1234,0.033609445,FALSE,FALSE,Deconcentrated and Discontiguous,12
9,2006,AC,1300,ZICO BRONZEADO,0.213920204,13212,ZICO BRONZEADO - 1300,0.452270163,TRUE,TRUE,Concentrated and Contiguous,13
10,2006,AC,1313,NILSON MOURÃO,0.016729747,15111,NILSON MOURÃO - 1313,0.191305891,FALSE,TRUE,Deconcentrated and Contiguous,13
11,2006,AC,1345,HENRIQUE AFONSO,0.106357411,14785,HENRIQUE AFONSO - 1345,0.403544501,FALSE,TRUE,Deconcentrated and Contiguous,13
12,2006,AC,1399,FERNANDO MELO,0.040143427,18385,FERNANDO MELO - 1399,0.122363837,FALSE,TRUE,Deconcentrated and Contiguous,13
13,2006,AC,1400,ALUÍZIO BEZERRA,0.272056136,15,ALUÍZIO BEZERRA - 1400,-0.133059883,TRUE,FALSE,Concentrated and Discontiguous,14
14,2006,AC,1422,ZENIRA,0.101315444,226,ZENIRA - 1422,0.027695724,FALSE,FALSE,Deconcentrated and Discontiguous,14
15,2006,AC,1511,LUCILA,0.873086166,1172,LUCILA - 1511,0.059890834,TRUE,FALSE,Concentrated and Discontiguous,15
16,2006,AC,1512,CHARQUEIRO,0.114202945,1562,CHARQUEIRO - 1512,0.168850891,FALSE,TRUE,Deconcentrated and Contiguous,15
17,2006,AC,1515,JOÃO CORREIA,0.021403534,6916,JOÃO CORREIA - 1515,0.108305783,FALSE,FALSE,Deconcentrated and Discontiguous,15
18,2006,AC,1522,ALDEMIR LOPES,0.034061258,135,ALDEMIR LOPES - 1522,0.011234015,FALSE,FALSE,Deconcentrated and Discontiguous,15
19,2006,AC,1555,FLAVIANO MELO,0.044070019,16951,FLAVIANO MELO - 1555,0.347650362,FALSE,TRUE,Deconcentrated and Contiguous,15
20,2006,AC,1599,MIRABOR LEITE,0.670341643,592,MIRABOR LEITE - 1599,0.063522395,TRUE,FALSE,Concentrated and Discontiguous,15
21,2006,AC,2222,JÚNIOR BETÃO,0.022520922,13801,JÚNIOR BETÃO - 2222,0.141420541,FALSE,TRUE,Deconcentrated and Contiguous,22
22,2006,AC,2300,BRAZ (DA MEGA DATA),0.122031513,953,BRAZ (DA MEGA DATA) - 2300,0.073819588,FALSE,FALSE,Deconcentrated and Discontiguous,23
23,2006,AC,2322,BLANDINA SILVA,0.479206498,4298,BLANDINA SILVA - 2322,0.4513531,TRUE,TRUE,Concentrated and Contiguous,23
24,2006,AC,2323,ILDERLEI CORDEIRO,0.269693372,16442,ILDERLEI CORDEIRO - 2323,0.417870283,TRUE,TRUE,Concentrated and Contiguous,23
25,2006,AC,2340,DEODATO,0.185091143,2335,DEODATO - 2340,0.081829218,TRUE,FALSE,Concentrated and Discontiguous,23
26,2006,AC,2345,CÉLIO TEIXEIRA,0.303469995,312,CÉLIO TEIXEIRA - 2345,-0.026063718,TRUE,FALSE,Concentrated and Discontiguous,23
27,2006,AC,2355,NORMANDO SALES,0.118999773,4608,NORMANDO SALES - 2355,0.041781437,FALSE,FALSE,Deconcentrated and Discontiguous,23
28,2006,AC,2360,SARGENTO MARTINS,0.029720935,1059,SARGENTO MARTINS - 2360,-0.037822626,FALSE,FALSE,Deconcentrated and Discontiguous,23
29,2006,AC,2369,HAMILTON LUCENA,0.175870576,414,HAMILTON LUCENA - 2369,0.17923987,TRUE,TRUE,Concentrated and Contiguous,23
30,2006,AC,2500,CARLOS ALBERTO,0.124107052,263,CARLOS ALBERTO - 2500,0.316404343,FALSE,TRUE,Deconcentrated and Contiguous,25
31,2006,AC,2525,MESSIAS RIBEIRO,0.016572684,24,MESSIAS RIBEIRO - 2525,0.021589388,FALSE,FALSE,Deconcentrated and Discontiguous,25
32,2006,AC,2543,FLÁVIO BONNER,0.078332856,111,FLÁVIO BONNER - 2543,0.051488771,FALSE,FALSE,Deconcentrated and Discontiguous,25
33,2006,AC,2555,DR. OSCAR,0.428007419,315,DR. OSCAR - 2555,-0.002490069,TRUE,FALSE,Concentrated and Discontiguous,25
34,2006,AC,2577,SILVIO MAPINGUARI,0.104803,243,SILVIO MAPINGUARI - 2577,-0.02289654,FALSE,FALSE,Deconcentrated and Discontiguous,25
35,2006,AC,2712,VICTOR ROMERO,0.195056701,717,VICTOR ROMERO - 2712,0.347918256,TRUE,TRUE,Concentrated and Contiguous,27
36,2006,AC,2813,NAZARÉ FERNANDES,0.106991496,148,NAZARÉ FERNANDES - 2813,-0.127846176,FALSE,FALSE,Deconcentrated and Discontiguous,28
37,2006,AC,3333,PETECÃO,0.043136619,27936,PETECÃO - 3333,0.439646693,FALSE,TRUE,Deconcentrated and Contiguous,33
38,2006,AC,4000,VAVÁ,0.13568241,589,VAVÁ - 4000,-0.101536489,FALSE,FALSE,Deconcentrated and Discontiguous,40
39,2006,AC,4012,PASTOR AFONSO GEBER,0.20945581,4013,PASTOR AFONSO GEBER - 4012,0.317804838,TRUE,TRUE,Concentrated and Contiguous,40
40,2006,AC,4023,GUEDES,0.237277924,499,GUEDES - 4023,0.15773896,TRUE,TRUE,Concentrated and Contiguous,40
41,2006,AC,4040,IRMÃO JESUS,0.156147664,2344,IRMÃO JESUS - 4040,0.219036935,FALSE,TRUE,Deconcentrated and Contiguous,40
42,2006,AC,4066,SÔNIA TAMBORINI,0.142797299,284,SÔNIA TAMBORINI - 4066,0.249688898,FALSE,TRUE,Deconcentrated and Contiguous,40
43,2006,AC,4343,GESSE MATTOS,0.533215014,202,GESSE MATTOS - 4343,-0.015864694,TRUE,FALSE,Concentrated and Discontiguous,43
44,2006,AC,4500,LOURO,0.331808025,141,LOURO - 4500,0.196999743,TRUE,TRUE,Concentrated and Contiguous,45
45,2006,AC,4512,FRANCISCO CASTRO,0.027297123,265,FRANCISCO CASTRO - 4512,0.199283533,FALSE,TRUE,Deconcentrated and Contiguous,45
46,2006,AC,4533,JANIO PINHEIRO,0.14423007,90,JANIO PINHEIRO - 4533,0.194411261,FALSE,TRUE,Deconcentrated and Contiguous,45
47,2006,AC,4545,CHIQUIM NIMIM,0.134713105,218,CHIQUIM NIMIM - 4545,0.084503296,FALSE,FALSE,Deconcentrated and Discontiguous,45
48,2006,AC,4555,TOINHA VIEIRA,0.302462563,11889,TOINHA VIEIRA - 4555,0.262619213,TRUE,TRUE,Concentrated and Contiguous,45
49,2006,AC,4567,SÉRGIO BARROS,0.021078054,5734,SÉRGIO BARROS - 4567,0.408190848,FALSE,TRUE,Deconcentrated and Contiguous,45
50,2006,AC,5050,JESUS SEM FRONTEIRA,0.120558247,1296,JESUS SEM FRONTEIRA - 5050,0.27332547,FALSE,TRUE,Deconcentrated and Contiguous,50
51,2006,AC,6513,PERPÉTUA,0.027224238,28748,PERPÉTUA - 6513,0.25378602,FALSE,TRUE,Deconcentrated and Contiguous,65
5073,2010,AC,1010,BRANCO DO CALAFATE,0.110253403,5060,BRANCO DO CALAFATE - 1010,0.208214814,FALSE,TRUE,Deconcentrated and Contiguous,10
5074,2010,AC,1122,GLADSON CAMELI,0.083842154,65246,GLADSON CAMELI - 1122,0.57123962,FALSE,TRUE,Deconcentrated and Contiguous,11
5075,2010,AC,1212,JAIRO CASSIANO,0.934364322,4810,JAIRO CASSIANO - 1212,-0.035844733,TRUE,FALSE,Concentrated and Discontiguous,12
5076,2010,AC,1310,TAUMATURGO,0.032859903,35864,TAUMATURGO - 1310,0.571758161,FALSE,TRUE,Deconcentrated and Contiguous,13
5077,2010,AC,1313,SIBA MACHADO,0.014759365,50316,SIBA MACHADO - 1313,0.411380158,FALSE,TRUE,Deconcentrated and Contiguous,13
5078,2010,AC,1324,MARIUSA,0.187082596,312,MARIUSA - 1324,0.154805489,TRUE,TRUE,Concentrated and Contiguous,13
5079,2010,AC,1331,LEO DO PT,0.076537728,27652,LEO DO PT - 1331,0.122239024,FALSE,TRUE,Deconcentrated and Contiguous,13
5080,2010,AC,1333,IDESIO,0.099823691,12962,IDESIO - 1333,0.533858018,FALSE,TRUE,Deconcentrated and Contiguous,13
5081,2010,AC,1399,FERNANDO MELO,0.02453993,22036,FERNANDO MELO - 1399,0.233712649,FALSE,TRUE,Deconcentrated and Contiguous,13
5082,2010,AC,1400,ZILA BEZERRA,0.664251585,4658,ZILA BEZERRA - 1400,0.165803836,TRUE,TRUE,Concentrated and Contiguous,14
5083,2010,AC,1515,CORONEL DEODATO,0.044354371,9240,CORONEL DEODATO - 1515,0.046721314,FALSE,FALSE,Deconcentrated and Discontiguous,15
5084,2010,AC,1555,FLAVIANO MELO,0.015969388,72602,FLAVIANO MELO - 1555,0.167810652,FALSE,TRUE,Deconcentrated and Contiguous,15
5085,2010,AC,2009,MIGUEL CARNEIRO,0.723851315,1134,MIGUEL CARNEIRO - 2009,0.336752995,TRUE,TRUE,Concentrated and Contiguous,20
5086,2010,AC,2010,ANTONIA LUCIA,0.019426177,31698,ANTONIA LUCIA - 2010,0.432449181,FALSE,TRUE,Deconcentrated and Contiguous,20
5087,2010,AC,2012,SGT BELMONT,0.699617729,904,SGT BELMONT - 2012,0.138158226,TRUE,TRUE,Concentrated and Contiguous,20
5088,2010,AC,2212,PASTOR RODSON,0.030834224,4098,PASTOR RODSON - 2212,0.53651499,FALSE,TRUE,Deconcentrated and Contiguous,22
5089,2010,AC,2222,JUNIOR BETÃO,0.010509229,298,JUNIOR BETÃO - 2222,0.170397386,FALSE,TRUE,Deconcentrated and Contiguous,22
5090,2010,AC,2323,SGTO VIEIRA,0.13952152,6756,SGTO VIEIRA - 2323,0.253887616,FALSE,TRUE,Deconcentrated and Contiguous,23
5091,2010,AC,2345,MAURICIO DINIZ,0.586352358,1488,MAURICIO DINIZ - 2345,0.28185531,TRUE,TRUE,Concentrated and Contiguous,23
5092,2010,AC,2369,MARIA SEVERO,0.124881912,226,MARIA SEVERO - 2369,-0.050584107,FALSE,FALSE,Deconcentrated and Discontiguous,23
5093,2010,AC,2555,MANOEL DA BANHA,0.472522949,2162,MANOEL DA BANHA - 2555,-0.023904907,TRUE,FALSE,Concentrated and Discontiguous,25
5094,2010,AC,2727,GILSON GOMES,0.503228089,1414,GILSON GOMES - 2727,0.172005187,TRUE,TRUE,Concentrated and Contiguous,27
5095,2010,AC,3333,SOLANGE PASCOAL,0.171449763,21026,SOLANGE PASCOAL - 3333,0.136082314,TRUE,TRUE,Concentrated and Contiguous,33
5096,2010,AC,3345,SOZA NASCIMENTO,0.092931676,464,SOZA NASCIMENTO - 3345,-0.034310522,FALSE,FALSE,Deconcentrated and Discontiguous,33
5097,2010,AC,3636,HAROLDO,0.193280158,1052,HAROLDO - 3636,-0.050009719,TRUE,FALSE,Concentrated and Discontiguous,36
5098,2010,AC,4325,HENRIQUE AFONSO,0.048870252,40612,HENRIQUE AFONSO - 4325,0.335824238,FALSE,TRUE,Deconcentrated and Contiguous,43
5099,2010,AC,4343,MARCOS TORRES,0.036545265,4294,MARCOS TORRES - 4343,-0.049205415,FALSE,FALSE,Deconcentrated and Discontiguous,43
5100,2010,AC,4444,GEHLEN DINIZ,0.876104453,5888,GEHLEN DINIZ - 4444,-0.044969345,TRUE,FALSE,Concentrated and Discontiguous,44
5101,2010,AC,4455,PROFESSOR SIDNEY,0.109812904,2786,PROFESSOR SIDNEY - 4455,0.528597435,FALSE,TRUE,Deconcentrated and Contiguous,44
5102,2010,AC,4533,DRRAIMUNDO CASTRO,0.160950063,4984,DRRAIMUNDO CASTRO - 4533,0.190324309,TRUE,TRUE,Concentrated and Contiguous,45
5103,2010,AC,4545,MARCIO BITTAR,0.005094566,104366,MARCIO BITTAR - 4545,-0.073643256,FALSE,FALSE,Deconcentrated and Discontiguous,45
5104,2010,AC,4563,EDSON DE PAULA,0.571008103,624,EDSON DE PAULA - 4563,0.115945664,TRUE,TRUE,Concentrated and Contiguous,45
5105,2010,AC,4565,ZEZINHO,0.541718746,1886,ZEZINHO - 4565,0.391704021,TRUE,TRUE,Concentrated and Contiguous,45
5106,2010,AC,4569,CHICARLOS,0.88555662,6754,CHICARLOS - 4569,-0.061517163,TRUE,FALSE,Concentrated and Discontiguous,45
5107,2010,AC,4580,BENICIO DIAS,0.136459494,2164,BENICIO DIAS - 4580,0.464913357,FALSE,TRUE,Deconcentrated and Contiguous,45
5108,2010,AC,4588,BETH BOCALOM,0.758811446,2714,BETH BOCALOM - 4588,0.015827699,TRUE,FALSE,Concentrated and Discontiguous,45
5109,2010,AC,6513,PERPÉTUA ALMEIDA,0.005139166,66470,PERPÉTUA ALMEIDA - 6513,0.376446187,FALSE,TRUE,Deconcentrated and Contiguous,65
10259,2014,AC,1012,ALAN RICK,0.141407274,17903,ALAN RICK - 1012,0.248739479,FALSE,TRUE,Deconcentrated and Contiguous,10
10260,2014,AC,1101,PENINHA,0.073610231,206,PENINHA - 1101,-0.021008092,FALSE,FALSE,Deconcentrated and Discontiguous,11
10261,2014,AC,1111,LEILANE RIBEIRO,0.132333523,2866,LEILANE RIBEIRO - 1111,0.517039086,FALSE,TRUE,Deconcentrated and Contiguous,11
10262,2014,AC,1112,RONIVON SANTIAGO,0.020285104,186,RONIVON SANTIAGO - 1112,-0.120071846,FALSE,FALSE,Deconcentrated and Discontiguous,11
10263,2014,AC,1122,NETO RIBEIRO,0.067233946,6707,NETO RIBEIRO - 1122,0.218996759,FALSE,TRUE,Deconcentrated and Contiguous,11
10264,2014,AC,1123,DR. RIBAMAR,0.123642832,2354,DR. RIBAMAR - 1123,0.438475629,FALSE,TRUE,Deconcentrated and Contiguous,11
10265,2014,AC,1144,VANDA MILANI,0.016374094,13610,VANDA MILANI - 1144,0.504169478,FALSE,TRUE,Deconcentrated and Contiguous,11
10266,2014,AC,1212,TCHÊ,0.024387932,11397,TCHÊ - 1212,-0.02632242,FALSE,FALSE,Deconcentrated and Discontiguous,12
10267,2014,AC,1310,MAJOR ARAÚJO,0.257339717,1025,MAJOR ARAÚJO - 1310,0.195467961,TRUE,TRUE,Concentrated and Contiguous,13
10268,2014,AC,1311,LENILDA DE SOUZA,0.024145879,139,LENILDA DE SOUZA - 1311,-0.084169433,FALSE,FALSE,Deconcentrated and Discontiguous,13
10269,2014,AC,1313,SIBÁ MACHADO,0.01855162,18395,SIBÁ MACHADO - 1313,0.116111868,FALSE,TRUE,Deconcentrated and Contiguous,13
10270,2014,AC,1314,ANGELIM,0.131059301,39844,ANGELIM - 1314,-0.069263414,FALSE,FALSE,Deconcentrated and Discontiguous,13
10271,2014,AC,1321,ROSE COSTA,0.163344444,1913,ROSE COSTA - 1321,0.085704812,TRUE,FALSE,Concentrated and Discontiguous,13
10272,2014,AC,1331,LÉO DO PT,0.013777246,20876,LÉO DO PT - 1331,0.129905063,FALSE,TRUE,Deconcentrated and Contiguous,13
10273,2014,AC,1333,IDESIO,0.087636954,9896,IDESIO - 1333,0.494665088,FALSE,TRUE,Deconcentrated and Contiguous,13
10274,2014,AC,1365,AURINETE,0.120006582,135,AURINETE - 1365,0.206939847,FALSE,TRUE,Deconcentrated and Contiguous,13
10275,2014,AC,1377,CILENE,0.040929821,103,CILENE - 1377,0.268315562,FALSE,TRUE,Deconcentrated and Contiguous,13
10276,2014,AC,1399,RAIZZA CARDOSO,0.076866367,5,RAIZZA CARDOSO - 1399,-0.104406883,FALSE,FALSE,Deconcentrated and Discontiguous,13
10277,2014,AC,1400,REGINA LINO,0.030684383,3842,REGINA LINO - 1400,-0.043058576,FALSE,FALSE,Deconcentrated and Discontiguous,14
10278,2014,AC,1515,FAGNER SALES,0.416203777,20339,FAGNER SALES - 1515,0.744106909,TRUE,TRUE,Concentrated and Contiguous,15
10279,2014,AC,1515,JÉSSICA SALES,0.416203777,20339,JÉSSICA SALES - 1515,0.744106909,TRUE,TRUE,Concentrated and Contiguous,15
10280,2014,AC,1555,FLAVIANO MELO,0.022541456,18372,FLAVIANO MELO - 1555,0.168458855,FALSE,TRUE,Deconcentrated and Contiguous,15
10281,2014,AC,1733,MARILEIDE SERAFIM,0.066607557,5,MARILEIDE SERAFIM - 1733,-0.147873177,FALSE,FALSE,Deconcentrated and Discontiguous,17
10282,2014,AC,1919,JUAREZ PEDROSA,0.066036711,515,JUAREZ PEDROSA - 1919,0.088618151,FALSE,FALSE,Deconcentrated and Discontiguous,19
10283,2014,AC,2020,ANTÔNIA LÚCIA,0.03837366,12126,ANTÔNIA LÚCIA - 2020,0.166370409,FALSE,TRUE,Deconcentrated and Contiguous,20
10284,2014,AC,2222,ILDERLEI CORDEIRO,0.300699837,13431,ILDERLEI CORDEIRO - 2222,0.277817474,TRUE,TRUE,Concentrated and Contiguous,22
10285,2014,AC,2323,CORONEL DEODATO,0.153714153,3487,CORONEL DEODATO - 2323,-0.028948578,FALSE,FALSE,Deconcentrated and Discontiguous,23
10286,2014,AC,2500,JOAQUIM LYRA,0.518728845,962,JOAQUIM LYRA - 2500,0.416973276,TRUE,TRUE,Concentrated and Contiguous,25
10287,2014,AC,2511,CHICARLOS,0.892248274,10306,CHICARLOS - 2511,-0.052314202,TRUE,FALSE,Concentrated and Discontiguous,25
10288,2014,AC,2515,PROFESSORA TEREZINHA,0.430028486,145,PROFESSORA TEREZINHA - 2515,-0.002177662,TRUE,FALSE,Concentrated and Discontiguous,25
10289,2014,AC,2525,NORMANDO SALES,0.111828046,6451,NORMANDO SALES - 2525,-0.105232405,FALSE,FALSE,Deconcentrated and Discontiguous,25
10290,2014,AC,2533,SOCORRO FORMIGA,0.435635115,663,SOCORRO FORMIGA - 2533,0.21247315,TRUE,TRUE,Concentrated and Contiguous,25
10291,2014,AC,2555,SABÁ MANCHINERY,0.099573178,1135,SABÁ MANCHINERY - 2555,0.087352802,FALSE,FALSE,Deconcentrated and Discontiguous,25
10292,2014,AC,2577,SAULO RIBEIRO,0.135299076,525,SAULO RIBEIRO - 2577,0.062557844,FALSE,FALSE,Deconcentrated and Discontiguous,25
10293,2014,AC,2580,PROFESSOR AUGUSTO,0.74061045,2011,PROFESSOR AUGUSTO - 2580,0.264174279,TRUE,TRUE,Concentrated and Contiguous,25
10294,2014,AC,2727,AFONSO,0.026162181,3343,AFONSO - 2727,0.332647826,FALSE,TRUE,Deconcentrated and Contiguous,27
10295,2014,AC,3131,GRINGO SOSTER,0.089169906,5871,GRINGO SOSTER - 3131,0.009429161,FALSE,FALSE,Deconcentrated and Discontiguous,31
10296,2014,AC,3333,DRA. VALDETE DE SOUZA,0.024952713,668,DRA. VALDETE DE SOUZA - 3333,-0.053791893,FALSE,FALSE,Deconcentrated and Discontiguous,33
10297,2014,AC,4040,CÉSAR MESSIAS,0.035436966,26448,CÉSAR MESSIAS - 4040,0.249739522,FALSE,TRUE,Deconcentrated and Contiguous,40
10298,2014,AC,4321,LYRA XAPURI,0.063795091,665,LYRA XAPURI - 4321,0.006685159,FALSE,FALSE,Deconcentrated and Discontiguous,43
10299,2014,AC,4325,JOICE NOBRE,0.161867614,1199,JOICE NOBRE - 4325,0.232068143,TRUE,TRUE,Concentrated and Contiguous,43
10300,2014,AC,4343,PROFª SHIRLEY TORRES,0.045350455,1377,PROFª SHIRLEY TORRES - 4343,0.026553929,FALSE,FALSE,Deconcentrated and Discontiguous,43
10301,2014,AC,4399,HILÁRIO 'MR.BEAN',0.093134198,838,HILÁRIO 'MR.BEAN' - 4399,0.136247825,FALSE,TRUE,Deconcentrated and Contiguous,43
10302,2014,AC,4444,RAIMUNDO VAZ,0.198073617,11229,RAIMUNDO VAZ - 4444,0.360254274,TRUE,TRUE,Concentrated and Contiguous,44
10303,2014,AC,4500,ZÉ VIEIRA,0.669729595,4104,ZÉ VIEIRA - 4500,-0.042103302,TRUE,FALSE,Concentrated and Discontiguous,45
10304,2014,AC,4510,FRANCISCO NAZARENO,0.110509325,924,FRANCISCO NAZARENO - 4510,0.438526027,FALSE,TRUE,Deconcentrated and Contiguous,45
10305,2014,AC,4545,MAJOR ROCHA,0.043831135,23466,MAJOR ROCHA - 4545,0.409505217,FALSE,TRUE,Deconcentrated and Contiguous,45
10306,2014,AC,4554,LUIZETE,0.218494209,227,LUIZETE - 4554,0.040365193,TRUE,FALSE,Concentrated and Discontiguous,45
10307,2014,AC,4567,DR. EDSON,0.508077148,4518,DR. EDSON - 4567,0.308959896,TRUE,TRUE,Concentrated and Contiguous,45
10308,2014,AC,5012,ANA MORAIS,0.116495161,15,ANA MORAIS - 5012,0.091304144,FALSE,FALSE,Deconcentrated and Discontiguous,50
10309,2014,AC,5050,EMERSON SANTOS,0.017867369,37,EMERSON SANTOS - 5050,-0.052520644,FALSE,FALSE,Deconcentrated and Discontiguous,50
10310,2014,AC,5051,SEU GERALDO,0.187001928,383,SEU GERALDO - 5051,0.327684643,TRUE,TRUE,Concentrated and Contiguous,50
10311,2014,AC,5431,MARIO PEIXEIRO,0.243220156,237,MARIO PEIXEIRO - 5431,0.018872971,TRUE,FALSE,Concentrated and Discontiguous,54
10312,2014,AC,5432,KENNY LOVE,0.133817142,254,KENNY LOVE - 5432,-0.096170503,FALSE,FALSE,Deconcentrated and Discontiguous,54
10313,2014,AC,5500,MARIAZINHA,0.258598067,245,MARIAZINHA - 5500,-0.010271054,TRUE,FALSE,Concentrated and Discontiguous,55
10314,2014,AC,5524,RUY BIRICO,0.114404278,956,RUY BIRICO - 5524,0.379666436,FALSE,TRUE,Deconcentrated and Contiguous,55
10315,2014,AC,5533,MARFISA,0.021994347,17300,MARFISA - 5533,0.21013127,FALSE,TRUE,Deconcentrated and Contiguous,55
10316,2014,AC,5555,ZE AUGUSTO,0.043938301,205,ZE AUGUSTO - 5555,0.015205554,FALSE,FALSE,Deconcentrated and Discontiguous,55
10317,2014,AC,6513,MOISÉS DINIZ,0.055704613,13738,MOISÉS DINIZ - 6513,0.281361641,FALSE,TRUE,Deconcentrated and Contiguous,65
10318,2014,AC,7070,FRANCISCO,0.098676128,1154,FRANCISCO - 7070,0.056470604,FALSE,FALSE,Deconcentrated and Discontiguous,70
10319,2014,AC,7088,MIRACY,0.752922623,345,MIRACY - 7088,0.044313253,TRUE,FALSE,Concentrated and Discontiguous,70
10320,2014,AC,7777,LUIZ ANUTE,0.088004349,4717,LUIZ ANUTE - 7777,0.220586593,FALSE,TRUE,Deconcentrated and Contiguous,77
10321,2014,AC,9090,ROBERTO DA PRINCESINHA,0.064441459,1994,ROBERTO DA PRINCESINHA - 9090,0.155874594,FALSE,TRUE,Deconcentrated and Contiguous,90
131,2006,AL,1010,REGINALDO DE JESUS,0.083153089,13615,REGINALDO DE JESUS - 1010,0.481597004,FALSE,TRUE,Deconcentrated and Contiguous,10
132,2006,AL,1111,BENEDITO DE LIRA,0.027953416,106593,BENEDITO DE LIRA - 1111,0.056130518,FALSE,FALSE,Deconcentrated and Discontiguous,11
133,2006,AL,1210,PALHAÇO PIRULITO,0.473082686,3320,PALHAÇO PIRULITO - 1210,0.182158401,TRUE,TRUE,Concentrated and Contiguous,12
134,2006,AL,1212,HETH CÉSAR,0.006109636,1788,HETH CÉSAR - 1212,-0.013631541,FALSE,FALSE,Deconcentrated and Discontiguous,12
135,2006,AL,1213,JURANDIR BOIA,0.051577456,15083,JURANDIR BOIA - 1213,0.008462221,FALSE,FALSE,Deconcentrated and Discontiguous,12
136,2006,AL,1266,MAURÍCIO QUINTELLA LESSA,0.016379725,72054,MAURÍCIO QUINTELLA LESSA - 1266,0.160999068,FALSE,TRUE,Deconcentrated and Contiguous,12
137,2006,AL,1299,ANTONIO FERREIRA,0.034301091,686,ANTONIO FERREIRA - 1299,0.328385223,FALSE,TRUE,Deconcentrated and Contiguous,12
138,2006,AL,1300,ZÉ ROBERTO,0.221230595,8945,ZÉ ROBERTO - 1300,0.204764653,TRUE,TRUE,Concentrated and Contiguous,13
139,2006,AL,1313,GINO CÉSAR,0.020879586,8380,GINO CÉSAR - 1313,0.155204941,FALSE,TRUE,Deconcentrated and Contiguous,13
140,2006,AL,1317,PROF. EMMANUEL MIRANDA,0.300577646,309,PROF. EMMANUEL MIRANDA - 1317,-0.053505758,TRUE,FALSE,Concentrated and Discontiguous,13
141,2006,AL,1320,SIRLENE GOMES,0.325558782,303,SIRLENE GOMES - 1320,0.125447036,TRUE,TRUE,Concentrated and Contiguous,13
142,2006,AL,1333,DR. PAULO,0.244548087,17480,DR. PAULO - 1333,0.103066252,TRUE,FALSE,Concentrated and Discontiguous,13
143,2006,AL,1411,SANGUINETTI,0.210444773,3262,SANGUINETTI - 1411,0.307502264,TRUE,TRUE,Concentrated and Contiguous,14
144,2006,AL,1414,CHAMARIZ,0.043980636,26465,CHAMARIZ - 1414,0.573558604,FALSE,TRUE,Deconcentrated and Contiguous,14
145,2006,AL,1444,AUGUSTO FARIAS,0.013639951,67912,AUGUSTO FARIAS - 1444,0.257589677,FALSE,TRUE,Deconcentrated and Contiguous,14
146,2006,AL,1500,JOÃO EUDES,0.068086891,442,JOÃO EUDES - 1500,0.024563501,FALSE,FALSE,Deconcentrated and Discontiguous,15
147,2006,AL,1501,MANO,0.377066739,347,MANO - 1501,0.135566945,TRUE,TRUE,Concentrated and Contiguous,15
148,2006,AL,1503,ZÉ MUNIZ,0.184002934,19106,ZÉ MUNIZ - 1503,0.493624357,TRUE,TRUE,Concentrated and Contiguous,15
149,2006,AL,1512,MARCELO ZACARIAS SAPÃO,0.068041799,859,MARCELO ZACARIAS SAPÃO - 1512,0.046404725,FALSE,FALSE,Deconcentrated and Discontiguous,15
150,2006,AL,1513,CLIUTON SANTOS,0.169986235,414,CLIUTON SANTOS - 1513,0.012417511,TRUE,FALSE,Concentrated and Discontiguous,15
151,2006,AL,1515,OLAVO,0.049106595,91771,OLAVO - 1515,0.039646936,FALSE,FALSE,Deconcentrated and Discontiguous,15
152,2006,AL,1550,EDLENE FERREIRA,0.277415377,1506,EDLENE FERREIRA - 1550,0.263276418,TRUE,TRUE,Concentrated and Contiguous,15
153,2006,AL,1555,CARLOS ALBERTO CANUTO,0.066293922,67784,CARLOS ALBERTO CANUTO - 1555,0.154005684,FALSE,TRUE,Deconcentrated and Contiguous,15
154,2006,AL,1599,JAOQUIM BELTRÃO,0.098132854,79547,JAOQUIM BELTRÃO - 1599,0.497682219,FALSE,TRUE,Deconcentrated and Contiguous,15
155,2006,AL,1616,MANOEL DE ASSIS,0.221830497,268,MANOEL DE ASSIS - 1616,0.483297994,TRUE,TRUE,Concentrated and Contiguous,16
156,2006,AL,1900,CHRISTIAN NOVAIS,0.289603234,296,CHRISTIAN NOVAIS - 1900,0.242509555,TRUE,TRUE,Concentrated and Contiguous,19
